Wyniki dla SIZE_OF_MAP = 75 NUMBER_OF_NODES = 1875 NUMBER_OF_CONNECTIONS = 1875
Czas dijkstra 	 czas A* 	 odleglosc dijkstra 	 odleglosc A*
0	0	10569.782552789883994	10569.782552789883994
0.010000000000000000208	0.016000000000000000333	1032.9363184907131199	1220.1211024403310148
0	0	16393.629716094430478	16393.629716094430478
0.017000000000000001221	0.014999999999999999445	11382.337867588308654	11382.337867588308654
0.014000000000000000291	0.016000000000000000333	13860.059355670829973	13860.059355670829973
0	0	13100.148469718502383	13100.148469718502383
0.014000000000000000291	0.014999999999999999445	971.04659354713271568	2279.1388661614228113
0.012999999999999999403	0.016000000000000000333	800.36318838142688037	1513.8303442090427779
0.016000000000000000333	0.014999999999999999445	792.66987033676434748	2655.7478282055026284
0.0030000000000000000625	0.014999999999999999445	559.00528170343886813	1219.3786740171794918
0.01200000000000000025	0.016000000000000000333	916.51401774014470902	1318.2971376070877341
0.014000000000000000291	0.016000000000000000333	783.92575410887945964	2935.5173761423661745
0	0	13907.439341632318246	13907.439341632318246
0.0050000000000000001041	0.016000000000000000333	741.89764523452117828	2560.9187459853674227
0.0060000000000000001249	0.016000000000000000333	576.96808486476004418	1949.8803883662865246
0.014999999999999999445	0.016000000000000000333	15532.092193587028305	15532.092193587028305
0	0	11242.25790909348143	11242.25790909348143
0.0010000000000000000208	0.014000000000000000291	558.03972454437212036	624.1212906086974499
0.010000000000000000208	0.014999999999999999445	703.87701158829668202	1283.2093462794648531
0.018999999999999999528	0.020000000000000000416	1205.4113454800756244	1399.0162941215664887
0	0	11483.506726501240337	11483.506726501240337
0.014999999999999999445	0.017000000000000001221	824.26728609240831247	1528.5754196696980216
0	0	12565.006406056891137	12565.006406056891137
0.014999999999999999445	0.014999999999999999445	877.44383656588115628	1012.1293018098798484
0.0070000000000000001457	0.016000000000000000333	575.22084170091773103	1628.0120678373464216
0.014999999999999999445	0.014999999999999999445	928.50256980222434322	2851.2704485335420941
0.0040000000000000000833	0.014999999999999999445	685.4771492912799431	1109.5202512106013728
0.017000000000000001221	0.014999999999999999445	10482.11813432008239	10482.11813432008239
0.014000000000000000291	0.014000000000000000291	982.2428193581575897	1758.2837214246260373
0.016000000000000000333	0.014999999999999999445	10975.831321368026693	10975.831321368026693
0.016000000000000000333	0.014999999999999999445	17563.480480583093595	17563.480480583093595
0.010999999999999999362	0.016000000000000000333	729.97094910327496109	1703.9046576940677369
0	0	13066.044035379076377	13066.044035379076377
0.0010000000000000000208	0.016000000000000000333	453.86349300414076424	1047.2123909705962888
0.016000000000000000333	0.016000000000000000333	697.13379003274701518	1503.7524048294660588
0	0.014999999999999999445	315.08152353371394838	1113.5888182725202569
0.014000000000000000291	0.014999999999999999445	936.29440577207628849	1275.830816724448141
0.0020000000000000000416	0.014999999999999999445	512.67223186386956968	1482.0384752349816608
0.0060000000000000001249	0.014999999999999999445	620.74213968205776837	1153.2550568291708259
0.010999999999999999362	0.014999999999999999445	1129.2457047037164557	2142.9420533074680861
0.0050000000000000001041	0.014999999999999999445	723.1199700675507529	1293.8446155826247832
0.0010000000000000000208	0.014999999999999999445	552.43336079519701798	2957.5234544452018781
0	0	15844.296545526482078	15844.296545526482078
0.014999999999999999445	0.014999999999999999445	817.97609451652431289	1958.6823508258762558
0.014000000000000000291	0.014000000000000000291	14253.977016732264019	14253.977016732264019
0.014000000000000000291	0.014999999999999999445	833.87116503288052627	2470.2743031610107209
0.014000000000000000291	0.014999999999999999445	17936.340370106085174	17936.340370106085174
0	0	15024.645677274884292	15024.645677274884292
0.0080000000000000001665	0.014000000000000000291	878.7253649177372381	1252.8197718276021533
0.010000000000000000208	0.014000000000000000291	602.96113108040151474	2909.1971239619183507
