Wyniki dla SIZE_OF_MAP = 100 NUMBER_OF_NODES = 3333 NUMBER_OF_CONNECTIONS = 13332
Czas dijkstra 	 czas A* 	 odleglosc dijkstra 	 odleglosc A*
0.2750000000000000222	0.12900000000000000355	272	486
0.28699999999999997735	0.13400000000000000799	250	416
0.29499999999999998446	0.13700000000000001066	244	398
0.29599999999999998535	0.15199999999999999623	198	198
0.27600000000000002309	0.13100000000000000533	324	342
0.27700000000000002398	0.13100000000000000533	218	256
0.27900000000000002576	0.13100000000000000533	262	474
0.28199999999999997291	0.12299999999999999822	218	218
0.31800000000000000488	0.13400000000000000799	236	246
0.23599999999999998757	0.14699999999999999178	198	198
0.33800000000000002265	0.1459999999999999909	260	370
0.3499999999999999778	0.15299999999999999711	224	572
0.22600000000000000644	0.13700000000000001066	202	496
0.29399999999999998357	0.13600000000000000977	250	250
0.35599999999999998312	0.153999999999999998	282	602
0.3250000000000000111	0.153999999999999998	292	476
0.39400000000000001688	0.15700000000000000067	272	394
0.30699999999999999512	0.15499999999999999889	310	426
0.30599999999999999423	0.14199999999999998734	272	484
0.36999999999999999556	0.15499999999999999889	214	520
0.34799999999999997602	0.15499999999999999889	270	330
0.29599999999999998535	0.12900000000000000355	240	638
0.32200000000000000844	0.13400000000000000799	258	340
0.30199999999999999067	0.14099999999999998646	242	280
0.3499999999999999778	0.13500000000000000888	232	348
0.26300000000000001155	0.14799999999999999267	198	198
0.28699999999999997735	0.13400000000000000799	298	328
0.28399999999999997469	0.13000000000000000444	262	298
0.28899999999999997913	0.13200000000000000622	268	342
0.2750000000000000222	0.13100000000000000533	242	434
0.28199999999999997291	0.13500000000000000888	264	632
0.2750000000000000222	0.13200000000000000622	198	198
0.2829999999999999738	0.13100000000000000533	268	504
0.26900000000000001688	0.13100000000000000533	266	378
0.307999999999999996	0.13900000000000001243	264	264
0.34300000000000002709	0.15099999999999999534	224	316
0.33700000000000002176	0.13900000000000001243	286	402
0.30299999999999999156	0.13400000000000000799	216	216
0.26500000000000001332	0.125	198	198
0.30399999999999999245	0.13900000000000001243	342	596
0.29399999999999998357	0.13900000000000001243	260	304
0.28100000000000002753	0.12800000000000000266	296	310
0.33000000000000001554	0.16800000000000001044	318	334
0.3920000000000000151	0.16600000000000000866	250	250
0.32300000000000000933	0.1459999999999999909	262	268
0.30199999999999999067	0.15099999999999999534	228	340
0.317000000000000004	0.163000000000000006	318	1420
0.33300000000000001821	0.14299999999999998823	254	330
0.37700000000000000178	0.15099999999999999534	264	264
0.33200000000000001732	0.14199999999999998734	198	414
