Wyniki dla SIZE_OF_MAP = 130 NUMBER_OF_NODES = 5633 NUMBER_OF_CONNECTIONS = 22532
Czas dijkstra 	 czas A* 	 odleglosc dijkstra 	 odleglosc A*
0.79800000000000004263	0.35199999999999997957	261.35032962228478937	313.23492469582959075
0.80700000000000005063	0.35199999999999997957	300.50941363991677235	1258.5692810696359629
0.79800000000000004263	0.36299999999999998934	273.59129684886977429	441.01759114790678495
0.27600000000000002309	0.35499999999999998224	197.65057120896042875	197.65057120896042875
0.77400000000000002132	0.35399999999999998135	336.8105735981075668	940.11748569988480995
0.77800000000000002487	0.35099999999999997868	283.86971458539267132	418.31739324116688294
0.77700000000000002398	0.34799999999999997602	289.19744840311614098	499.77862373083002012
0.71099999999999996536	0.3499999999999999778	233.9649711078189398	483.59905159010162379
0.77100000000000001865	0.34599999999999997424	263.01039128247504095	371.70552167611532468
0.76400000000000001243	0.3499999999999999778	251.56634473928048124	855.98790359280701523
0.77400000000000002132	0.34499999999999997335	246.46980411257749211	445.39297530491000998
0.75500000000000000444	0.3499999999999999778	224.49965993745320247	417.10893877641069594
0.78500000000000003109	0.36699999999999999289	240.34270720552277112	413.41405367720756203
0.80500000000000004885	0.40400000000000002576	248.19541644082386256	1218.8426254583816899
0.82599999999999995648	0.35599999999999998312	252.27454203174659142	361.04298023490969172
0.80600000000000004974	0.3579999999999999849	267.39781613515617664	267.39781613515617664
0.17799999999999999156	0.36199999999999998845	191.83335135111352088	714.50443065716081037
0.77600000000000002309	0.36099999999999998757	330.72130813802857574	476.28047750523347759
0.79900000000000004352	0.35599999999999998312	280.12560985974494088	445.9813090481461586
0.77700000000000002398	0.36799999999999999378	383.15563361687486577	615.98448440415484129
0.79300000000000003819	0.35299999999999998046	292.14506163028221408	631.62083638654780771
0.77300000000000002043	0.36399999999999999023	254.8854404209902782	460.5226856519631724
0.7920000000000000373	0.35999999999999998668	288.69912605999826383	303.92002145716566019
0.80500000000000004885	0.35299999999999998046	264.67202219060067137	350.28090927765316565
0.75900000000000000799	0.34399999999999997247	276.42776516677315612	441.42140034554716976
0.78500000000000003109	0.35199999999999997957	235.89334567978085033	601.11730607964909723
0.79900000000000004352	0.35099999999999997868	247.56377834853347508	657.19812715856130581
0.79000000000000003553	0.35599999999999998312	322.5169987642584033	335.10016736476052301
0.76900000000000001688	0.35699999999999998401	259.93763815165516462	439.15068082226048318
0.74599999999999999645	0.34799999999999997602	267.39810003951180306	377.52446872519180943
0.67800000000000004707	0.37299999999999999822	214.70568461185206388	315.15913339065895116
0.78200000000000002842	0.35199999999999997957	278.67397352404259436	389.57628963658288512
0.77300000000000002043	0.35699999999999998401	270.79494979844417912	377.83250322744277128
0.75800000000000000711	0.35299999999999998046	240.88948465228057216	412.67685946702840738
0.54800000000000004263	0.34799999999999997602	201.02436048550779901	211.55342538321468737
0.49699999999999999734	0.34799999999999997602	196.9912877285361219	196.9912877285361219
0.76100000000000000977	0.34899999999999997691	264.16009989489242571	415.03826526887036152
0.75100000000000000089	0.34799999999999997602	210.73196193770269247	360.90976276261494604
0.76200000000000001066	0.35499999999999998224	306.24411607001388802	366.23291920436383862
0.7670000000000000151	0.3499999999999999778	231.8488410458611213	389.70848401702733099
0.75700000000000000622	0.34799999999999997602	340.24752410675159808	370.71011237619745771
0.76200000000000001066	0.34599999999999997424	265.54087927334046526	348.06562775271135024
0.76800000000000001599	0.34799999999999997602	277.79687933715132431	529.12005502059014361
0.78300000000000002931	0.34799999999999997602	234.72683934964823038	502.12923449098474293
0.67900000000000004796	0.37800000000000000266	236.21225864733003164	647.2206938851685436
0.7750000000000000222	0.35199999999999997957	280.59819403476558364	556.11290253735728584
0.77300000000000002043	0.36599999999999999201	272.39576399334697498	272.39576399334697498
0.76900000000000001688	0.35499999999999998224	259.63822174605826376	402.42610144776506331
0.76800000000000001599	0.3579999999999999849	282.28221424371810144	459.08967766335979377
0.7750000000000000222	0.34799999999999997602	283.1191556642723981	313.23354154654577997
