Wyniki dla SIZE_OF_MAP = 50 NUMBER_OF_NODES = 833 NUMBER_OF_CONNECTIONS = 3332
Czas dijkstra 	 czas A* 	 odleglosc dijkstra 	 odleglosc A*
0.016000000000000000333	0.00899999999999999932	179.40632414247900783	214.12450866799520099
0.016000000000000000333	0.00899999999999999932	183.80213081761650074	224.82373394653913579
0.016000000000000000333	0.00899999999999999932	254.08478689555272467	335.27472615263667421
0.016000000000000000333	0.00899999999999999932	159.76523211225784848	252.14252529055428909
0.016000000000000000333	0.00899999999999999932	189.53696932900203365	240.42499386443324738
0.01200000000000000025	0.00899999999999999932	156.48778841164991604	156.48778841164991604
0.017000000000000001221	0.00899999999999999932	172.934031957372639	224.21312894462721488
0.0070000000000000001457	0.0080000000000000001665	119.32864712778689409	119.32864712778689409
0.0020000000000000000416	0.00899999999999999932	110.73218510340626608	110.73218510340626608
0.017000000000000001221	0.0080000000000000001665	160.41104059865898535	160.41104059865898535
0.017000000000000001221	0.00899999999999999932	193.43638905940025552	193.43638905940025552
0.01200000000000000025	0.010000000000000000208	184.63750841580963424	184.63750841580963424
0.014999999999999999445	0.00899999999999999932	185.81834635109544251	251.34091736383393823
0.016000000000000000333	0.00899999999999999932	162.48919416740469046	257.85807319486701772
0.016000000000000000333	0.00899999999999999932	158.64182392923592602	351.23882502402813088
0.017000000000000001221	0.010000000000000000208	194.04242102007998483	265.01811475936818852
0.012999999999999999403	0.00899999999999999932	143.08575254115680764	143.08575254115680764
0.012999999999999999403	0.0080000000000000001665	132.88114999956496831	132.88114999956496831
0.016000000000000000333	0.00899999999999999932	173.65709786635267164	308.18376050634475405
0.014999999999999999445	0.00899999999999999932	152.63771397675077424	221.00779566021279265
0.0080000000000000001665	0.010000000000000000208	118.30945198188122447	174.37073295272301721
0.016000000000000000333	0.010000000000000000208	201.01657476956268056	252.63480151250956851
0.017000000000000001221	0.00899999999999999932	170.85489284243328711	188.19707971219776255
0.017000000000000001221	0.0080000000000000001665	154.34524292357610875	154.34524292357610875
0.01799999999999999864	0.010000000000000000208	188.52128296985927136	208.6443204403580296
0.017000000000000001221	0.01200000000000000025	167.29444577117629933	309.0331508359230952
0.017000000000000001221	0.010000000000000000208	175.3391988680251643	175.3391988680251643
0.017000000000000001221	0.010000000000000000208	170.65646254956598682	245.49989681215606652
0.017000000000000001221	0.00899999999999999932	176.33183848496685187	300.571363760316558
0.016000000000000000333	0.00899999999999999932	144.17482623157101784	190.80268097016949014
0.017000000000000001221	0.00899999999999999932	223.78206004530792939	296.61419540142992446
0.016000000000000000333	0.00899999999999999932	151.14400516778627548	359.92685247834714346
0.017000000000000001221	0.00899999999999999932	187.55897235568960468	187.55897235568960468
0.014999999999999999445	0.00899999999999999932	170.43109368291635519	170.43109368291635519
0.01799999999999999864	0.00899999999999999932	210.19846511621582863	273.69892992767182704
0.016000000000000000333	0.010000000000000000208	173.06849300183927198	196.32274968803369575
0.017000000000000001221	0.0080000000000000001665	193.07721251054891809	224.54901149223687185
0.014999999999999999445	0.00899999999999999932	180.48718456742716398	209.69239889332783378
0.010000000000000000208	0.0080000000000000001665	137.32323244059702461	137.32323244059702461
0.0010000000000000000208	0.0080000000000000001665	114.00007383656821958	114.00007383656821958
0.01799999999999999864	0.00899999999999999932	177.9258212732352149	224.78520459261068254
0.016000000000000000333	0.00899999999999999932	127.38057055272200557	196.88599288810152643
0.017000000000000001221	0.0080000000000000001665	177.85163636269305698	177.85163636269305698
0.014999999999999999445	0.0080000000000000001665	140.76103330913011291	177.52607821884043915
0.016000000000000000333	0.00899999999999999932	147.68254609958103174	169.48773831915943333
0.017000000000000001221	0.010000000000000000208	154.28624238849715766	205.08624716431199886
0.018999999999999999528	0.0080000000000000001665	180.92968573597337922	331.93655178014216744
0.016000000000000000333	0.00899999999999999932	144.08946516082269795	144.08946516082269795
0.017000000000000001221	0.0080000000000000001665	164.5581316783043917	216.31787035304324718
0.016000000000000000333	0.00899999999999999932	159.38231375228653519	335.85260801461106439
