Wyniki dla SIZE_OF_MAP = 75 NUMBER_OF_NODES = 1875 NUMBER_OF_CONNECTIONS = 1875
Czas dijkstra 	 czas A* 	 odleglosc dijkstra 	 odleglosc A*
0.016000000000000000333	0.014000000000000000291	10465.180361560904203	10465.180361560904203
0	0	10465.180361560904203	10465.180361560904203
0.0080000000000000001665	0.014999999999999999445	412.57951517574548461	1225.6884389995689162
0.012999999999999999403	0.014999999999999999445	10465.180361560904203	10465.180361560904203
0.0050000000000000001041	0.012999999999999999403	475.16742376242558521	475.16742376242558521
0.014999999999999999445	0.014999999999999999445	10465.180361560904203	10465.180361560904203
0.014999999999999999445	0.014999999999999999445	536.30045538164858954	1455.8529494047020307
0	0	10465.180361560904203	10465.180361560904203
0.01200000000000000025	0.014999999999999999445	381.5835576447918811	761.99175257926026461
0.014000000000000000291	0.014999999999999999445	10465.180361560904203	10465.180361560904203
0.016000000000000000333	0.014999999999999999445	533.27795437964948633	1195.4470283017071779
0.0020000000000000000416	0.014999999999999999445	332.76893653369779713	332.76893653369779713
0.01200000000000000025	0.014999999999999999445	445.49011916734434635	616.1410800395874503
0	0	10465.180361560904203	10465.180361560904203
0.0080000000000000001665	0.014000000000000000291	294.26607804091116805	294.26607804091116805
0	0	10465.180361560904203	10465.180361560904203
0.0050000000000000001041	0.014999999999999999445	326.92887161999271939	561.4257394221077675
0.0010000000000000000208	0.014000000000000000291	256.40796534940096763	256.40796534940096763
0.0030000000000000000625	0.014000000000000000291	309.26011079925899594	1430.7982133173700277
0.0010000000000000000208	0.014000000000000000291	186.01895386815291999	186.01895386815291999
0.0010000000000000000208	0.014999999999999999445	312.06494156058568024	1597.0800928089734043
0	0	10465.180361560904203	10465.180361560904203
0.0020000000000000000416	0.014999999999999999445	303.06263428760581746	303.06263428760581746
0	0	10465.180361560904203	10465.180361560904203
0	0	10465.180361560904203	10465.180361560904203
0	0	10465.180361560904203	10465.180361560904203
0.014000000000000000291	0.014000000000000000291	10465.180361560904203	10465.180361560904203
0.014000000000000000291	0.014999999999999999445	509.82583074719332217	982.73774687157379049
0.014999999999999999445	0.014000000000000000291	418.33539196479375732	745.80387743082985708
0.010000000000000000208	0.014999999999999999445	346.03244527801990671	1319.9751903322169255
0.0080000000000000001665	0.014999999999999999445	355.80790118324119931	2149.7002018920907176
0.012999999999999999403	0.016000000000000000333	272.83068452031335482	401.54042625359733165
0.0050000000000000001041	0.014999999999999999445	354.23196221550205109	1160.6819524920686035
0.01200000000000000025	0.014999999999999999445	375.83528145391807129	1125.3267944608853668
0.012999999999999999403	0.014999999999999999445	564.67127633046038682	960.06481367937067262
0.0080000000000000001665	0.014000000000000000291	580.77726355469508235	1173.8741938577143173
0	0.0010000000000000000208	10465.180361560904203	10465.180361560904203
0.0030000000000000000625	0.014000000000000000291	275.68884540093819169	529.89628053869307678
0.010000000000000000208	0.014000000000000000291	354.30040088464937753	527.35979860747852399
0.014000000000000000291	0.014999999999999999445	359.20096932497995112	380.43417387650021055
0.014999999999999999445	0.014000000000000000291	439.06827806637443246	505.45138117658700594
0.014000000000000000291	0.014999999999999999445	470.31801480256541481	1009.2307242656473818
0	0	10465.180361560904203	10465.180361560904203
0	0	10465.180361560904203	10465.180361560904203
0	0	10465.180361560904203	10465.180361560904203
0	0	10465.180361560904203	10465.180361560904203
0	0	10465.180361560904203	10465.180361560904203
0.016000000000000000333	0.014000000000000000291	10465.180361560904203	10465.180361560904203
0.0030000000000000000625	0.014999999999999999445	246.18467019413361641	559.84893099812120454
0.014000000000000000291	0.016000000000000000333	10465.180361560904203	10465.180361560904203
