Wyniki dla SIZE_OF_MAP = 130 NUMBER_OF_NODES = 5633 NUMBER_OF_CONNECTIONS = 5633
Czas dijkstra 	 czas A* 	 odleglosc dijkstra 	 odleglosc A*
0.061999999999999999556	0.14699999999999999178	808	2140
0.13500000000000000888	0.14699999999999999178	25800	25800
0.13800000000000001155	0.14999999999999999445	1044	1410
0.13900000000000001243	0.1459999999999999909	1412	2522
0.1459999999999999909	0.13700000000000001066	25800	25800
0	0	25800	25800
0	0	25800	25800
0.13200000000000000622	0.13700000000000001066	25800	25800
0.082000000000000003442	0.14000000000000001332	852	1770
0.13900000000000001243	0.14099999999999998646	25800	25800
0.0010000000000000000208	0.14199999999999998734	370	972
0	0	25800	25800
0	0	25800	25800
0.13700000000000001066	0.14099999999999998646	1168	3962
0.10499999999999999611	0.13900000000000001243	834	2628
0.029000000000000001471	0.13800000000000001155	870	2392
0.12399999999999999911	0.13900000000000001243	1014	2422
0.0040000000000000000833	0.14099999999999998646	602	1212
0.14099999999999998646	0.14499999999999999001	1172	4916
0.13300000000000000711	0.1459999999999999909	1630	4674
0.0010000000000000000208	0.14099999999999998646	482	3526
0.11999999999999999556	0.14099999999999998646	914	2646
0.12800000000000000266	0.13500000000000000888	1216	2942
0	0	25800	25800
0	0	25800	25800
0.14000000000000001332	0.14299999999999998823	1868	4124
0.13600000000000000977	0.14000000000000001332	25800	25800
0	0	25800	25800
0	0	25800	25800
0.11600000000000000588	0.13800000000000001155	1108	4574
0	0	25800	25800
0.13300000000000000711	0.13900000000000001243	25800	25800
0.072999999999999995448	0.13900000000000001243	1142	2440
0.11799999999999999378	0.14499999999999999001	1086	3452
0.13100000000000000533	0.13900000000000001243	980	4268
0.11799999999999999378	0.14499999999999999001	956	3570
0.13700000000000001066	0.14499999999999999001	25800	25800
0.10699999999999999789	0.13900000000000001243	1064	3752
0.14000000000000001332	0.13300000000000000711	1378	2138
0.0040000000000000000833	0.14000000000000001332	564	2840
0.12600000000000000089	0.13600000000000000977	1424	2414
0	0	25800	25800
0.0080000000000000001665	0.14499999999999999001	836	2442
0.14399999999999998912	0.15099999999999999534	1246	2510
0.153999999999999998	0.15299999999999999711	1110	1680
0	0.0010000000000000000208	25800	25800
0.13400000000000000799	0.13800000000000001155	1068	1408
0	0	25800	25800
0.047000000000000000111	0.14299999999999998823	902	902
0.10399999999999999523	0.14699999999999999178	832	1332
