Wyniki dla SIZE_OF_MAP = 50 NUMBER_OF_NODES = 833 NUMBER_OF_CONNECTIONS = 3332
Czas dijkstra 	 czas A* 	 odleglosc dijkstra 	 odleglosc A*
0.014999999999999999445	0.00899999999999999932	98	126
0.016000000000000000333	0.010000000000000000208	102	170
0.016000000000000000333	0.00899999999999999932	98	138
0.016000000000000000333	0.0080000000000000001665	106	178
0.016000000000000000333	0.0080000000000000001665	110	166
0.016000000000000000333	0.010000000000000000208	148	232
0.016000000000000000333	0.00899999999999999932	136	196
0.016000000000000000333	0.00899999999999999932	98	98
0.014999999999999999445	0.00899999999999999932	98	130
0.016000000000000000333	0.0080000000000000001665	130	162
0.016000000000000000333	0.0080000000000000001665	134	134
0.014999999999999999445	0.0080000000000000001665	100	120
0.016000000000000000333	0.0080000000000000001665	110	110
0.017000000000000001221	0.0080000000000000001665	98	98
0.017000000000000001221	0.00899999999999999932	98	100
0.014999999999999999445	0.00899999999999999932	98	146
0.016000000000000000333	0.00899999999999999932	98	154
0.014999999999999999445	0.00899999999999999932	110	138
0.016000000000000000333	0.00899999999999999932	110	126
0.014999999999999999445	0.010000000000000000208	98	98
0.017000000000000001221	0.0080000000000000001665	98	228
0.016000000000000000333	0.0080000000000000001665	98	184
0.017000000000000001221	0.00899999999999999932	120	120
0.016000000000000000333	0.00899999999999999932	114	144
0.014000000000000000291	0.0080000000000000001665	98	100
0.025999999999999998807	0.01200000000000000025	98	118
0.017000000000000001221	0.00899999999999999932	122	246
0.01799999999999999864	0.0080000000000000001665	98	118
0.017000000000000001221	0.00899999999999999932	100	110
0.016000000000000000333	0.010000000000000000208	106	204
0.016000000000000000333	0.010000000000000000208	98	98
0.016000000000000000333	0.0080000000000000001665	98	126
0.017000000000000001221	0.00899999999999999932	106	172
0.017000000000000001221	0.010000000000000000208	98	180
0.016000000000000000333	0.00899999999999999932	118	202
0.016000000000000000333	0.00899999999999999932	126	140
0.016000000000000000333	0.00899999999999999932	128	130
0.017000000000000001221	0.00899999999999999932	102	140
0.017000000000000001221	0.0080000000000000001665	104	150
0.01799999999999999864	0.00899999999999999932	102	102
0.016000000000000000333	0.0080000000000000001665	98	98
0.017000000000000001221	0.00899999999999999932	140	190
0.014999999999999999445	0.00899999999999999932	98	112
0.017000000000000001221	0.00899999999999999932	140	252
0.016000000000000000333	0.0080000000000000001665	98	98
0.016000000000000000333	0.00899999999999999932	122	168
0.01799999999999999864	0.010000000000000000208	120	120
0.017000000000000001221	0.00899999999999999932	124	170
0.017000000000000001221	0.00899999999999999932	122	222
0.014999999999999999445	0.00899999999999999932	108	168
